Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-11-02,à venir,Palestino,CD Limache,,0.71160822334876,0.18425508367037055,0.09825653056932754,0.5314559507133841,0.12234081882219668,0.3447451670207082,0.025631090553141132,2-0,0.1443435222288452,Contender,Primera División de Chile,2025
2025-11-02,à venir,Coquimbo Unido,La Calera,,0.7554764469748222,0.21000622535561436,0.03292567071401849,0.8477854806849074,0.1919080898834529,0.22824128455211973,0.0006440796840297277,1-0,0.268998212429431,Contender,Primera División de Chile,2025
2025-11-02,à venir,Audax Italiano,Cobresal,,0.48139902941757684,0.2983940413284176,0.21990118352257051,0.481702487633282,0.2916228704544953,0.12729219842628295,0.037887288830844565,1-0,0.17315835761802903,Contender,Primera División de Chile,2025
2025-11-02,à venir,Everton,Unión Española,,0.7886668855713097,0.09867869263651605,0.05741187737694924,0.40521798716904545,0.03464348772927974,0.5977610492757007,0.05131603590126374,3-0,0.09416088578749741,Contender,Primera División de Chile,2025
2025-11-02,à venir,Huachipato,U de Chile,,0.7040524135957046,0.2053889698915019,0.08762878938985784,0.619931635915814,0.15821909333264544,0.2781978022324559,0.012540500535467054,1-0,0.1813780009395123,Contender,Primera División de Chile,2025
2025-11-09,à venir,O'Higgins,Ñublense,,0.6301313097484317,0.20175181523798721,0.16232459698678536,0.3836223196442689,0.12356383942357319,0.3421685344670728,0.07127617164551504,2-0,0.10422442167283365,Contender,Primera División de Chile,2025
2025-11-09,à venir,U de Chile,CD Limache,,0.6736737157115659,0.028318138137778844,0.012787427871218284,0.31636252396999726,0.004916185015111475,0.6142881834428645,0.03545113138072646,5-0,0.0769232701572938,Contender,Primera División de Chile,2025
2025-11-09,à venir,Huachipato,Audax Italiano,,0.7688982227064669,0.09291793399396349,0.06057453858059611,0.3375782362376156,0.025971431463342853,0.6285401594271016,0.07489076771545787,3-1,0.07748185561079894,Contender,Primera División de Chile,2025
2025-11-09,à venir,Unión Española,Colo-Colo,,0.3529941179186467,0.23223827017169632,0.4118619595555223,0.1847260378218436,0.21238162013310263,0.2017145166005756,0.2374886981132588,1-1,0.10277153236612147,Contender,Primera División de Chile,2025
2025-11-09,à venir,Cobresal,Everton,,0.8159931392835391,0.11345716705097192,0.04691754617154195,0.5760352202498612,0.06199967587696711,0.502283515321304,0.016179972270784496,2-0,0.14140987580702405,Contender,Primera División de Chile,2025
2025-11-09,à venir,La Calera,Iquique,,0.745180861893074,0.14927139669894054,0.08948246547727927,0.45653734189822204,0.07699531933955289,0.45643756866717355,0.04221497991564317,2-0,0.11742986735202052,Contender,Primera División de Chile,2025
2025-11-09,à venir,La Serena,Univ Católica,,0.13310240647983135,0.1475610289162647,0.687334402398179,0.051653038738976,0.2735956868347865,0.13006519267286487,0.5365840651836222,1-2,0.08099234560752798,Contender,Primera División de Chile,2025
2025-11-09,à venir,Palestino,Coquimbo Unido,,0.09758513404978078,0.290536183328907,0.6114818198164644,0.2735548182631111,0.708715744153615,0.00524741731035407,0.14162873493092265,0-1,0.25140775354892236,Contender,Primera División de Chile,2025
2025-11-23,à venir,CD Limache,Unión Española,,0.7858212024092709,0.10360400114801101,0.06098761958501957,0.40764364324068086,0.03768172245615134,0.5866712601324876,0.05162321637695232,3-0,0.09492782290747326,Contender,Primera División de Chile,2025
2025-11-23,à venir,Univ Católica,Palestino,,0.6773289576628353,0.192819129458873,0.12404498832157358,0.4647399327069963,0.12304767070434028,0.34326675880322083,0.041650626981438996,2-0,0.12624684053117233,Contender,Primera División de Chile,2025
